Numero;Tipo_de_incidente;DSC_GRAVIDADE_TIPO;DSC_QUASE_ACIDENTE_ACIDENTE
2402/000092;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000100;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000122;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000123;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000130;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000143;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000146;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000167;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000182;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000185;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000189;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000190;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2402/000192;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000003;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000005;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000006;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000007;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000013;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000014;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000036;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000037;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2403/000038;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000058;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000063;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000083;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000104;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000107;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000110;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2403/000112;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000116;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000130;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000138;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000139;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000145;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000156;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000157;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000158;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000169;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000173;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000174;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000175;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000181;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000182;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000187;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000188;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2403/000189;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000002;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000005;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000006;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000007;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2404/000008;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000009;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000017;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000020;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000027;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000038;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000045;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000046;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000051;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000056;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2404/000059;SSO - Falha estrutural em poço;;
2404/000071;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000075;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000077;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000080;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000082;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000098;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000107;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000117;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000131;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000137;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000142;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2404/000159;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000175;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000188;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2404/000196;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000208;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000210;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000220;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000221;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000231;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2404/000233;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2404/000244;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2404/000246;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000001;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000013;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000017;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000019;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000027;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000043;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000054;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000054;SSO - Perda menor de controle de poço;;
2405/000064;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000072;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000085;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000086;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000087;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000088;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000112;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000116;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000143;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000145;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000168;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000186;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000193;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000204;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000211;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000212;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000213;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000217;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2405/000218;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000002;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000004;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000014;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000021;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000040;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000046;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000050;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000057;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000078;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000093;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000095;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000097;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000105;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2406/000111;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000114;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000115;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000127;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000131;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000149;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000151;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000154;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2406/000174;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000180;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000182;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2406/000183;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000020;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000022;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2407/000035;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000059;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000060;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000068;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000071;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000076;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000082;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000089;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000102;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000103;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000134;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000145;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2407/000151;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000172;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000172;SSO - Falha estrutural em poço;;
2407/000178;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000193;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000210;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000211;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000218;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2407/000220;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000226;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000230;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2407/000230;SSO - Falha estrutural em poço;;
2408/000001;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000005;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000006;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000015;SSO - Falha da barreira primária na perfuração ou intervenção em poços (kick);;
2408/000021;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000025;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000033;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000034;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000035;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000046;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000049;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000059;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000062;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000067;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000078;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000100;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2408/000100;SSO - Perda maior de controle de poço;;
2408/000103;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
